movie_id,vec_0,vec_1,vec_2,vec_3,vec_4,vec_5,vec_6,vec_7,vec_8,vec_9,vec_10,vec_11,vec_12,vec_13,vec_14,vec_15,vec_16,vec_17,vec_18,vec_19,vec_20,vec_21,vec_22,vec_23,vec_24,vec_25,vec_26,vec_27,vec_28,vec_29,vec_30,vec_31,vec_32,vec_33,vec_34,vec_35,vec_36,vec_37,vec_38,vec_39,vec_40,vec_41,vec_42,vec_43,vec_44,vec_45,vec_46,vec_47,vec_48,vec_49,vec_50,vec_51,vec_52,vec_53,vec_54,vec_55,vec_56,vec_57,vec_58,vec_59,vec_60,vec_61,vec_62,vec_63,vec_64,vec_65,vec_66,vec_67,vec_68,vec_69,vec_70,vec_71,vec_72,vec_73,vec_74,vec_75,vec_76,vec_77,vec_78,vec_79,vec_80,vec_81,vec_82,vec_83,vec_84,vec_85,vec_86,vec_87,vec_88,vec_89,vec_90,vec_91,vec_92,vec_93,vec_94,vec_95,vec_96,vec_97,vec_98,vec_99,vec_100,vec_101,vec_102,vec_103,vec_104,vec_105,vec_106,vec_107,vec_108,vec_109,vec_110,vec_111,vec_112,vec_113,vec_114,vec_115,vec_116,vec_117,vec_118,vec_119,vec_120,vec_121,vec_122,vec_123,vec_124,vec_125,vec_126,vec_127,vec_128,vec_129,vec_130,vec_131,vec_132,vec_133,vec_134,vec_135,vec_136,vec_137,vec_138,vec_139,vec_140,vec_141,vec_142,vec_143,vec_144,vec_145,vec_146,vec_147,vec_148,vec_149,vec_150,vec_151,vec_152,vec_153,vec_154,vec_155,vec_156,vec_157,vec_158,vec_159,vec_160,vec_161,vec_162,vec_163,vec_164,vec_165,vec_166,vec_167,vec_168,vec_169,vec_170,vec_171,vec_172,vec_173,vec_174,vec_175,vec_176,vec_177,vec_178,vec_179,vec_180,vec_181,vec_182,vec_183,vec_184,vec_185,vec_186,vec_187,vec_188,vec_189,vec_190,vec_191,vec_192,vec_193,vec_194,vec_195,vec_196,vec_197,vec_198,vec_199,vec_200,vec_201,vec_202,vec_203,vec_204,vec_205,vec_206,vec_207,vec_208,vec_209,vec_210,vec_211,vec_212,vec_213,vec_214,vec_215,vec_216,vec_217,vec_218,vec_219,vec_220,vec_221,vec_222,vec_223,vec_224,vec_225,vec_226,vec_227,vec_228,vec_229,vec_230,vec_231,vec_232,vec_233,vec_234,vec_235,vec_236,vec_237,vec_238,vec_239,vec_240,vec_241,vec_242,vec_243,vec_244,vec_245,vec_246,vec_247,vec_248,vec_249,vec_250,vec_251,vec_252,vec_253,vec_254,vec_255
tensor(1),-0.012093269,-0.0049982443,0.16480768,-0.020732865,-0.041123945,0.022087347,-0.020606428,0.050358124,-0.027621754,0.043813307,-0.04803125,0.13099952,-0.04784981,-0.024581455,0.066412374,-0.06408216,0.0008312124,0.02541964,-0.019024389,-0.024972126,-0.0015646135,-0.063863024,-0.024295442,-0.026991038,0.08959305,-0.04436641,-0.026985275,-0.033353485,-0.03443044,-0.032382973,0.06991345,0.09478235,0.050716415,-0.019084109,0.07291712,0.068301916,-0.0797745,0.06576876,-0.020964514,-0.054535303,-0.032570485,-0.022637835,0.20689917,0.014846027,-0.07462583,-0.019340266,-0.0360505,-0.029446019,0.06959542,0.068717666,-0.07386206,-0.03835178,-0.02304225,-0.083416305,-0.045905665,-0.05347059,0.005847398,-0.025736185,-0.009204071,-0.012785721,0.13183047,-0.02407804,-0.081838176,-0.058263283,0.12581453,0.17455593,-0.02053653,-0.037957754,0.009003753,-0.07550836,-0.076925665,-0.036721073,-0.023459865,-0.03556879,-0.03989523,-0.031536143,0.0984374,-0.080243275,-0.055368267,0.09450702,-0.033191353,-0.057707354,-0.020997135,-0.03411373,-0.058694564,-0.03862615,-0.04483284,-0.05669541,-0.046932984,-0.029480368,-0.0049974415,-0.024163188,-0.009607184,0.061125718,0.0033539068,-0.03808122,-0.01718522,-0.021944411,-0.023873132,-0.011682497,-0.08471334,-0.03375263,-0.006394839,-0.018537426,-0.013617008,-0.06791018,-0.0465433,0.06629378,-0.05169764,-0.03479934,-0.04818023,-0.033316396,-0.07363737,-0.010200232,-0.03968065,0.0829426,0.08202568,-0.058040943,-0.014458865,-0.010679184,0.031336226,-0.053243004,0.05015493,0.06941632,-0.01900862,-0.033948507,-0.03068393,-0.036590427,-0.02874444,-0.022621028,-0.031864725,-0.015893487,0.02949458,-0.0070824977,-0.09515019,0.18913963,0.010700263,0.0643841,-0.02235796,-0.04197476,0.11530186,-0.040999845,0.025513671,-0.059800483,-0.08225219,-0.09467618,-0.03169383,0.057837993,-0.0025819447,-0.049093693,0.00088462443,-0.057655357,-0.05881715,-0.0031796973,-0.015990043,-0.030146964,-0.02927922,-0.043527618,-0.012372917,0.068377845,-0.027062949,0.0070574014,-0.03787543,-0.0010615923,0.18142492,-0.023942528,-0.032220032,-0.03979009,-0.06762159,-0.034470335,0.018391088,-0.024346452,0.06536847,-0.03758567,0.116113745,-0.021322498,-0.09429793,-0.024638977,-0.03438978,-0.033995647,-0.0097187925,0.13999674,-0.041528255,-0.031971533,-0.041234285,-0.06811655,-0.049425364,-0.04181201,-0.09295942,-0.0060633365,-0.010132842,-0.011549216,-0.018512964,0.13670897,-0.036182456,-0.0388036,-0.028524105,-0.0041550365,-0.076199494,-0.028305303,0.033285633,0.10997252,-0.008393346,-0.05406975,0.011334808,-0.037531372,-0.04131334,-0.02667023,0.032508146,-0.009976069,-0.0402979,-0.035306554,-0.030108128,0.16649556,-0.0024124563,0.049895532,0.15955974,0.04530555,-0.04175009,-0.060903795,-0.012922831,-0.010236704,-0.024127081,-0.038119286,-0.030020872,-0.04170542,-0.022482168,-0.04574752,-0.039433844,-0.02506009,0.09455629,-0.026266098,0.04461724,0.06335613,-0.05109422,-0.05218565,-0.042767864,-0.060478367,-0.03852933,-0.0012916885,-0.005644787,-0.08129643,-0.037940614,0.13336197,-0.032536563,-0.057695843,-0.022210576,-0.03621507,-0.042707983,-0.07349008,-0.058942743,-0.03247384,0.014443005,-0.011948304,0.091282986,-0.010929053
tensor(2),-0.012086121,-0.0050046593,0.16483307,-0.020735683,-0.041121103,0.022085588,-0.020609576,0.050357834,-0.027612584,0.04380303,-0.048045278,0.13101725,-0.047849305,-0.02459139,0.06640258,-0.06407922,0.00082993926,0.025415922,-0.019017067,-0.024977341,-0.0015615686,-0.06386239,-0.024301913,-0.02699581,0.089593515,-0.04436744,-0.026990298,-0.033345617,-0.034433957,-0.032397896,0.06991854,0.094786584,0.05073055,-0.019082366,0.07291132,0.06830044,-0.07977645,0.06576468,-0.020968065,-0.054536995,-0.03256823,-0.022639664,0.20693016,0.01483805,-0.07462584,-0.019340597,-0.03604523,-0.029442942,0.06959234,0.0687152,-0.07386215,-0.038372926,-0.02303949,-0.083424196,-0.045917675,-0.05347514,0.0058518182,-0.025745207,-0.009199379,-0.012790986,0.13182577,-0.024075126,-0.081850566,-0.058272026,0.12581992,0.17457806,-0.020545334,-0.03795198,0.009005634,-0.07550904,-0.07692527,-0.036721725,-0.023456143,-0.035567794,-0.039902303,-0.03153817,0.09844558,-0.080255,-0.055369392,0.09451501,-0.033191733,-0.057701662,-0.02099301,-0.03412451,-0.058693912,-0.03862559,-0.04483249,-0.05669298,-0.0469414,-0.029493101,-0.0049951747,-0.024162862,-0.009605979,0.061132412,0.0033376217,-0.03808511,-0.017190458,-0.021941401,-0.023874218,-0.011684097,-0.08471696,-0.033753403,-0.006406691,-0.018535232,-0.013613128,-0.06791064,-0.046539083,0.066292726,-0.05169373,-0.034811758,-0.048180196,-0.03331006,-0.07364175,-0.01020383,-0.039675582,0.08294775,0.08202225,-0.058041506,-0.014452711,-0.010674847,0.031329483,-0.05325237,0.05016845,0.0694183,-0.019027507,-0.033945404,-0.03069392,-0.036596097,-0.02873592,-0.022632692,-0.031854652,-0.015892047,0.029499069,-0.0070874337,-0.09516303,0.18914923,0.010702707,0.06438634,-0.022371013,-0.041968632,0.11530246,-0.041001327,0.025499703,-0.059803776,-0.08224636,-0.094681725,-0.031703074,0.057827253,-0.002597752,-0.049097825,0.0008759494,-0.05765433,-0.05881811,-0.0031800605,-0.01598202,-0.03014815,-0.02927817,-0.043531828,-0.012386663,0.068386376,-0.027057445,0.0070665004,-0.037877873,-0.001073515,0.18144007,-0.023949321,-0.03222195,-0.039785497,-0.06762549,-0.034471475,0.018384567,-0.024354156,0.065381944,-0.037592527,0.11611338,-0.02131269,-0.09429501,-0.024648529,-0.0343824,-0.034008246,-0.009720802,0.14002278,-0.041531052,-0.03197477,-0.041233074,-0.0681222,-0.04942564,-0.041813307,-0.09296062,-0.0060750525,-0.010148043,-0.01155485,-0.01851387,0.13672586,-0.03617699,-0.03880469,-0.028525809,-0.0041615763,-0.076197416,-0.028306093,0.03327903,0.10997315,-0.008385673,-0.054071788,0.011322517,-0.037534717,-0.041309357,-0.02667062,0.032500982,-0.009968806,-0.040304348,-0.03532131,-0.030118786,0.16651417,-0.0024123732,0.04990529,0.15958348,0.045313224,-0.04175302,-0.060902357,-0.012928396,-0.010230075,-0.024129028,-0.038113866,-0.030028626,-0.04170342,-0.022487294,-0.04576633,-0.039444327,-0.02507157,0.094557166,-0.026254375,0.0446238,0.06336163,-0.051102947,-0.052180782,-0.042769555,-0.060477555,-0.03853193,-0.001306735,-0.005644046,-0.08130406,-0.037939392,0.13337004,-0.032532133,-0.057701245,-0.022210844,-0.03622023,-0.04272119,-0.07349847,-0.058940724,-0.032464627,0.014440421,-0.011943418,0.091291904,-0.010943399
tensor(3),-0.01210657,-0.004986378,0.16476059,-0.02072765,-0.04112926,0.02209063,-0.020600576,0.05035869,-0.027638733,0.043832343,-0.04800521,0.13096662,-0.047850747,-0.024562992,0.066430554,-0.06408765,0.0008335775,0.025426533,-0.019037997,-0.024962464,-0.0015702774,-0.0638642,-0.024283446,-0.02698222,0.0895922,-0.044364512,-0.026975965,-0.0333681,-0.03442396,-0.032355264,0.069904,0.09477457,0.05069015,-0.019087322,0.07292787,0.06830467,-0.07977088,0.065776385,-0.020957934,-0.054532204,-0.03257464,-0.022634443,0.20684168,0.014860814,-0.07462581,-0.019339666,-0.036060285,-0.029451719,0.06960119,0.06872223,-0.07386195,-0.03831254,-0.023047358,-0.08340168,-0.045883406,-0.05346217,0.0058391755,-0.025719402,-0.009212768,-0.01277597,0.13183922,-0.02408346,-0.08181526,-0.05824708,0.12580457,0.17451492,-0.020520207,-0.037968464,0.009000281,-0.07550713,-0.07692643,-0.036719862,-0.023466775,-0.03557064,-0.039882116,-0.03153237,0.09842218,-0.08022149,-0.05536613,0.0944922,-0.03319063,-0.057717904,-0.021004785,-0.034093726,-0.058695782,-0.038627133,-0.04483346,-0.056699924,-0.046917316,-0.029456772,-0.0050016493,-0.024163797,-0.009609401,0.06111336,0.003384104,-0.03807402,-0.017175501,-0.021950036,-0.02387107,-0.01167953,-0.08470661,-0.0337512,-0.0063728224,-0.018541543,-0.013624201,-0.06790936,-0.0465511,0.06629573,-0.051704906,-0.03477631,-0.048180327,-0.033328153,-0.07362928,-0.010193549,-0.03969009,0.08293301,0.08203204,-0.05803989,-0.014470303,-0.010687225,0.03134874,-0.053225674,0.05012985,0.069412634,-0.018973565,-0.033954248,-0.03066544,-0.03657993,-0.028760202,-0.022599354,-0.03188338,-0.015896192,0.029486246,-0.007073313,-0.09512633,0.18912183,0.010695728,0.064380005,-0.022333715,-0.041986145,0.11530076,-0.040997103,0.025539571,-0.059794337,-0.082263,-0.094665885,-0.0316767,0.057857953,-0.002552595,-0.049086012,0.0009007538,-0.05765724,-0.058815345,-0.0031790445,-0.016004967,-0.030144792,-0.029281173,-0.043519817,-0.012347465,0.06836201,-0.027073175,0.007040522,-0.03787086,-0.0010394529,0.18139684,-0.02392991,-0.032216504,-0.039798625,-0.06761436,-0.034468204,0.018403191,-0.024332114,0.06534353,-0.037572924,0.11611442,-0.0213407,-0.09430334,-0.02462125,-0.034403443,-0.033972263,-0.009715082,0.13994843,-0.041523065,-0.031965524,-0.041236497,-0.068106085,-0.04942483,-0.04180963,-0.09295723,-0.0060416088,-0.010104649,-0.011538718,-0.018511277,0.13667762,-0.03619263,-0.038801573,-0.028520957,-0.0041428977,-0.076203376,-0.028303845,0.03329788,0.10997137,-0.008407615,-0.054065995,0.011357621,-0.03752511,-0.041320737,-0.026669499,0.032521423,-0.009989584,-0.040285937,-0.035279166,-0.030088317,0.16646102,-0.0024125723,0.049877413,0.15951568,0.04529132,-0.041744664,-0.060906447,-0.012912463,-0.010248983,-0.02412348,-0.038129374,-0.03000646,-0.041709095,-0.022472652,-0.04571265,-0.039414417,-0.025038796,0.09455465,-0.026287848,0.044605087,0.063345924,-0.051077995,-0.052194715,-0.04276471,-0.060479894,-0.03852449,-0.0012637544,-0.0056461487,-0.08128223,-0.037942875,0.13334693,-0.03254477,-0.05768585,-0.022210108,-0.036205508,-0.04268349,-0.073474504,-0.058946487,-0.032490917,0.014447776,-0.011957329,0.09126645,-0.010902452
tensor(4),-0.012088308,-0.005002696,0.16482529,-0.020734819,-0.041121975,0.022086121,-0.020608611,0.050357927,-0.027615393,0.04380618,-0.048040975,0.13101181,-0.04784946,-0.024588343,0.06640558,-0.06408012,0.00083032995,0.02541706,-0.01901931,-0.024975743,-0.0015625027,-0.063862585,-0.02429993,-0.026994344,0.08959337,-0.04436712,-0.026988756,-0.033348028,-0.034432884,-0.032393325,0.06991698,0.09478529,0.05072622,-0.0190829,0.072913095,0.068300895,-0.079775855,0.06576593,-0.020966977,-0.054536473,-0.03256892,-0.022639103,0.20692062,0.014840497,-0.074625835,-0.0193405,-0.036046848,-0.029443879,0.06959328,0.06871595,-0.07386212,-0.03836644,-0.023040336,-0.08342178,-0.045913994,-0.05347375,0.0058504613,-0.02574244,-0.009200811,-0.012789371,0.1318272,-0.02407602,-0.08184677,-0.05826935,0.12581827,0.17457128,-0.020542633,-0.03795375,0.009005059,-0.07550883,-0.07692539,-0.03672152,-0.023457285,-0.0355681,-0.039900146,-0.031537548,0.09844306,-0.08025141,-0.05536905,0.09451257,-0.033191614,-0.057703413,-0.020994278,-0.034121208,-0.058694113,-0.038625762,-0.044832595,-0.056693725,-0.04693882,-0.0294892,-0.0049958713,-0.02416296,-0.009606346,0.06113036,0.0033426099,-0.03808392,-0.017188856,-0.021942323,-0.023873884,-0.0116836075,-0.08471585,-0.033753168,-0.0064030606,-0.018535908,-0.013614315,-0.06791051,-0.04654038,0.066293046,-0.051694922,-0.03480795,-0.048180208,-0.033312,-0.073640406,-0.010202726,-0.039677136,0.08294617,0.08202329,-0.058041327,-0.0144545995,-0.0106761735,0.031331547,-0.0532495,0.05016431,0.0694177,-0.019021718,-0.033946358,-0.030690858,-0.03659436,-0.028738532,-0.022629118,-0.031857736,-0.015892489,0.029497694,-0.0070859212,-0.0951591,0.18914628,0.010701957,0.06438565,-0.02236701,-0.041970514,0.11530229,-0.041000877,0.025503986,-0.059802767,-0.08224815,-0.094680026,-0.03170025,0.057830542,-0.00259291,-0.049096562,0.0008786104,-0.05765464,-0.058817815,-0.0031799488,-0.01598448,-0.03014779,-0.029278494,-0.04353054,-0.01238245,0.06838376,-0.027059134,0.007063713,-0.03787712,-0.0010698587,0.18143544,-0.023947239,-0.032221362,-0.0397869,-0.06762429,-0.034471128,0.018386565,-0.024351798,0.065377824,-0.03759042,0.1161135,-0.021315696,-0.09429591,-0.0246456,-0.034384664,-0.034004383,-0.009720187,0.1400148,-0.0415302,-0.031973775,-0.041233443,-0.068120465,-0.049425554,-0.041812908,-0.09296025,-0.006071463,-0.010143379,-0.011553122,-0.018513594,0.13672069,-0.036178663,-0.038804363,-0.028525285,-0.004159574,-0.07619804,-0.02830585,0.033281054,0.109972954,-0.008388025,-0.05407116,0.011326285,-0.03753369,-0.04131058,-0.026670497,0.03250318,-0.00997103,-0.040302373,-0.035316788,-0.030115519,0.16650847,-0.0024123956,0.049902298,0.1595762,0.04531087,-0.041752126,-0.0609028,-0.01292669,-0.010232107,-0.024128431,-0.038115527,-0.03002625,-0.041704033,-0.022485726,-0.04576057,-0.039441116,-0.025068054,0.0945569,-0.026257968,0.044621795,0.063359946,-0.05110027,-0.052182272,-0.04276904,-0.060477808,-0.038531132,-0.0013021249,-0.005644275,-0.08130172,-0.037939772,0.13336757,-0.03253349,-0.05769959,-0.022210762,-0.03621865,-0.042717144,-0.0734959,-0.058941342,-0.03246745,0.014441219,-0.011944919,0.09128917,-0.010939003
tensor(5),-0.012109208,-0.0049840193,0.16475123,-0.020726612,-0.04113032,0.02209128,-0.020599399,0.050358806,-0.027642101,0.043836124,-0.048000023,0.13096008,-0.04785093,-0.024559326,0.066434175,-0.06408875,0.00083403895,0.0254279,-0.0190407,-0.024960535,-0.0015713996,-0.06386444,-0.024281062,-0.026980456,0.08959204,-0.044364136,-0.026974116,-0.03337101,-0.03442268,-0.03234975,0.06990212,0.09477301,0.05068493,-0.019087955,0.07293001,0.06830522,-0.079770155,0.065777905,-0.020956634,-0.054531585,-0.032575455,-0.022633769,0.20683023,0.0148637565,-0.07462581,-0.019339547,-0.036062233,-0.02945285,0.06960234,0.06872314,-0.07386193,-0.038304735,-0.023048375,-0.083398774,-0.045878984,-0.05346049,0.0058375336,-0.02571606,-0.009214491,-0.012774036,0.13184094,-0.024084529,-0.081810705,-0.058243852,0.12580259,0.17450675,-0.020516962,-0.03797059,0.008999601,-0.07550687,-0.07692658,-0.036719613,-0.023468139,-0.035571013,-0.03987951,-0.031531613,0.09841915,-0.08021716,-0.055365704,0.09448926,-0.03319048,-0.05772,-0.021006303,-0.034089763,-0.058696017,-0.038627334,-0.044833586,-0.05670082,-0.046914198,-0.029452078,-0.0050024837,-0.024163911,-0.009609846,0.0611109,0.0033901036,-0.038072594,-0.017173564,-0.021951161,-0.023870658,-0.011678945,-0.08470528,-0.03375091,-0.0063684415,-0.018542359,-0.013625635,-0.067909196,-0.046552658,0.066296116,-0.051706344,-0.03477173,-0.04818035,-0.033330493,-0.073627666,-0.010192216,-0.039691962,0.08293109,0.0820333,-0.058039673,-0.014472587,-0.010688825,0.031351224,-0.05322223,0.05012486,0.0694119,-0.018966602,-0.033955388,-0.030661771,-0.036577843,-0.028763339,-0.022595042,-0.03188709,-0.015896732,0.02948459,-0.00707148,-0.09512158,0.18911828,0.01069482,0.06437919,-0.022328895,-0.041988414,0.11530055,-0.040996566,0.025544722,-0.059793115,-0.08226515,-0.094663836,-0.031673297,0.05786191,-0.0025467714,-0.049084485,0.00090396707,-0.05765762,-0.05881498,-0.0031789183,-0.01600793,-0.030144366,-0.02928156,-0.04351826,-0.012342414,0.06835887,-0.027075212,0.00703717,-0.037869945,-0.001035044,0.18139127,-0.02392741,-0.032215804,-0.039800316,-0.067612916,-0.03446779,0.018405605,-0.02432926,0.06533857,-0.037570387,0.11611456,-0.021344319,-0.09430441,-0.024617726,-0.03440616,-0.033967607,-0.009714343,0.1399388,-0.041522037,-0.031964336,-0.04123694,-0.068104,-0.049424723,-0.041809157,-0.09295678,-0.006037295,-0.01009904,-0.011536632,-0.018510947,0.1366714,-0.03619465,-0.03880117,-0.02852033,-0.0041404846,-0.07620414,-0.02830355,0.03330031,0.109971136,-0.008410451,-0.05406525,0.01136216,-0.037523862,-0.04132221,-0.02666935,0.032524068,-0.0099922735,-0.040283553,-0.03527372,-0.030084368,0.16645415,-0.0024125958,0.04987381,0.1595069,0.045288496,-0.041743584,-0.060906976,-0.0129104,-0.010251429,-0.024122767,-0.038131375,-0.030003594,-0.04170984,-0.022470761,-0.045705725,-0.039410554,-0.025034558,0.094554305,-0.026292168,0.044602677,0.063343905,-0.051074766,-0.052196514,-0.042764094,-0.06048021,-0.038523525,-0.0012582038,-0.005646417,-0.08127939,-0.037943333,0.13334394,-0.032546405,-0.05768386,-0.022210019,-0.03620362,-0.042678617,-0.0734714,-0.058947228,-0.032494307,0.014448726,-0.011959131,0.09126317,-0.010897164
tensor(6),-0.0120973345,-0.0049946154,0.16479328,-0.02073127,-0.04112557,0.022088345,-0.020604637,0.0503583,-0.027626945,0.04381913,-0.048023302,0.13098946,-0.0478501,-0.02457581,0.066417925,-0.06408384,0.0008319402,0.025421746,-0.019028544,-0.02496917,-0.0015663407,-0.06386338,-0.024291772,-0.02698834,0.0895928,-0.04436583,-0.026982425,-0.033357948,-0.034428462,-0.032374498,0.06991057,0.094779976,0.05070839,-0.01908509,0.0729204,0.068302765,-0.07977338,0.06577109,-0.020962497,-0.05453435,-0.03257176,-0.022636797,0.20688158,0.01485054,-0.07462582,-0.019340087,-0.036053486,-0.02944776,0.06959717,0.06871907,-0.07386202,-0.03833979,-0.023043815,-0.08341183,-0.045898866,-0.05346802,0.0058448873,-0.025731059,-0.009206729,-0.012782735,0.13183314,-0.02407969,-0.08183116,-0.058258325,0.12581149,0.1745434,-0.020531546,-0.03796102,0.0090027,-0.07550798,-0.076925896,-0.036720697,-0.023461973,-0.03556935,-0.039891206,-0.031534992,0.09843276,-0.08023661,-0.05536762,0.09450248,-0.033191133,-0.057710573,-0.02099947,-0.034107618,-0.058694936,-0.038626455,-0.044833034,-0.05669678,-0.046928212,-0.029473145,-0.004998725,-0.024163375,-0.009607866,0.06112194,0.0033631418,-0.038079023,-0.017182244,-0.021946121,-0.023872508,-0.011681583,-0.08471127,-0.03375219,-0.0063881204,-0.018538678,-0.0136192,-0.06790993,-0.046545684,0.06629438,-0.051699862,-0.034792297,-0.048180252,-0.033319995,-0.07363489,-0.010198193,-0.03968353,0.08293966,0.082027614,-0.05804062,-0.014462359,-0.01068164,0.03134005,-0.0532377,0.050147265,0.06941518,-0.018997898,-0.03395026,-0.030678278,-0.036587216,-0.028749265,-0.022614408,-0.031870425,-0.015894307,0.029492036,-0.0070796926,-0.0951429,0.18913418,0.010698875,0.06438285,-0.022350553,-0.041978233,0.11530152,-0.040999006,0.025521591,-0.059798613,-0.08225549,-0.09467304,-0.031688593,0.05784409,-0.0025729858,-0.04909134,0.0008895473,-0.05765594,-0.058816597,-0.003179498,-0.015994603,-0.030146299,-0.029279813,-0.043525226,-0.012365129,0.06837302,-0.02706607,0.007052241,-0.037874028,-0.001054829,0.18141635,-0.023938682,-0.032218948,-0.039792694,-0.06761937,-0.03446968,0.018394787,-0.024342071,0.065360844,-0.03758178,0.11611395,-0.02132805,-0.094299585,-0.024633562,-0.034393962,-0.033988506,-0.009717664,0.13998199,-0.04152667,-0.031969693,-0.041234963,-0.06811334,-0.0494252,-0.04181128,-0.09295875,-0.0060566887,-0.010124231,-0.011546014,-0.018512446,0.13669938,-0.036185566,-0.03880298,-0.028523136,-0.0041513336,-0.07620068,-0.028304856,0.033289388,0.10997217,-0.008397708,-0.054068603,0.011341768,-0.03752947,-0.041315597,-0.026670005,0.032512207,-0.009980201,-0.040294256,-0.035298184,-0.030102078,0.166485,-0.0024125017,0.04989,0.15954627,0.045301206,-0.04174843,-0.06090461,-0.012919676,-0.010240451,-0.024125975,-0.038122367,-0.030016469,-0.04170654,-0.02247926,-0.04573686,-0.039427903,-0.025053581,0.09455578,-0.026272753,0.044613525,0.063353,-0.051089264,-0.05218842,-0.0427669,-0.06047882,-0.038527854,-0.0012831651,-0.005645208,-0.08129209,-0.037941307,0.13335738,-0.03253907,-0.057692785,-0.022210425,-0.036212154,-0.04270049,-0.07348532,-0.058943883,-0.032479066,0.014444468,-0.011951068,0.09127794,-0.010920917
tensor(7),-0.012112253,-0.0049812933,0.16474041,-0.020725414,-0.041131545,0.022092031,-0.020598058,0.050358936,-0.027645998,0.043840483,-0.047994033,0.1309525,-0.047851134,-0.024555087,0.06643836,-0.06409001,0.00083456514,0.02542948,-0.019043824,-0.024958307,-0.0015727007,-0.06386471,-0.024278307,-0.026978422,0.089591846,-0.0443637,-0.026971977,-0.033374365,-0.03442119,-0.03234339,0.06989996,0.094771236,0.05067888,-0.019088697,0.07293248,0.06830585,-0.07976934,0.065779656,-0.02095513,-0.05453087,-0.0325764,-0.02263299,0.206817,0.0148671605,-0.074625805,-0.019339409,-0.03606448,-0.02945416,0.06960368,0.06872419,-0.0738619,-0.038295716,-0.023049545,-0.08339542,-0.045873873,-0.053458557,0.005835641,-0.025712209,-0.00921648,-0.012771802,0.13184294,-0.024085788,-0.08180545,-0.05824013,0.12580031,0.17449734,-0.020513205,-0.03797305,0.008998806,-0.07550659,-0.07692677,-0.036719333,-0.02346972,-0.03557144,-0.03987649,-0.03153074,0.09841566,-0.08021216,-0.055365205,0.09448585,-0.03319032,-0.057722427,-0.021008052,-0.034085177,-0.058696292,-0.038627557,-0.04483372,-0.05670186,-0.04691059,-0.029446658,-0.0050034504,-0.024164056,-0.009610352,0.061108068,0.003397027,-0.038070936,-0.017171333,-0.021952458,-0.023870183,-0.011678271,-0.08470374,-0.03375059,-0.0063633863,-0.018543305,-0.013627293,-0.067909,-0.046554454,0.06629656,-0.051708013,-0.03476644,-0.04818038,-0.033333186,-0.0736258,-0.010190676,-0.039694138,0.08292887,0.08203477,-0.058039427,-0.0144752115,-0.010690665,0.031354096,-0.05321825,0.050119102,0.06941107,-0.018958552,-0.033956703,-0.030657524,-0.036575437,-0.028766964,-0.022590054,-0.031891376,-0.015897352,0.029482678,-0.0070693605,-0.09511609,0.1891142,0.010693772,0.06437826,-0.022323333,-0.041991036,0.1153003,-0.04099594,0.02555067,-0.059791703,-0.082267635,-0.094661474,-0.031669367,0.057866495,-0.0025400287,-0.049082723,0.0009076691,-0.057658054,-0.058814555,-0.003178774,-0.016011357,-0.030143868,-0.029282015,-0.043516476,-0.0123365745,0.06835522,-0.027077565,0.007033295,-0.037868895,-0.0010299534,0.18138483,-0.02392451,-0.032214995,-0.039802276,-0.06761126,-0.034467302,0.018408384,-0.024325967,0.065332845,-0.03756745,0.11611471,-0.021348499,-0.09430566,-0.02461366,-0.034409303,-0.03396224,-0.009713475,0.13992772,-0.041520838,-0.031962965,-0.04123745,-0.0681016,-0.049424604,-0.04180861,-0.092956275,-0.0060323197,-0.010092566,-0.011534216,-0.018510567,0.13666421,-0.036196977,-0.038800694,-0.028519612,-0.004137699,-0.07620503,-0.028303212,0.03330311,0.10997087,-0.008413726,-0.054064386,0.011367407,-0.03752242,-0.041323915,-0.026669184,0.032527123,-0.00999537,-0.040280797,-0.035267435,-0.030079816,0.16644622,-0.002412621,0.04986965,0.15949678,0.045285225,-0.041742336,-0.06090758,-0.012908008,-0.010254258,-0.024121946,-0.03813369,-0.030000284,-0.041710693,-0.022468572,-0.04569773,-0.039406087,-0.025029665,0.09455393,-0.026297156,0.044599894,0.06334157,-0.05107104,-0.052198604,-0.042763375,-0.060480583,-0.038522415,-0.0012517851,-0.005646739,-0.08127612,-0.037943855,0.13334048,-0.032548286,-0.057681575,-0.02220992,-0.036201425,-0.042673,-0.073467806,-0.058948096,-0.032498233,0.014449822,-0.011961198,0.09125936,-0.010891055
